query_id,query,ranking,labels,user_preferences,bootstrap_samples
72ca79e7e4ce59b4e8a36c7df455527739115f187ae53e7f0a666d282293b25c,Looking for a franchise film,"[126, 543, 566, 74, 655]","['REL', 'REL', 'REL', 'REL', 'REL']",vintage movies,3
72ca79e7e4ce59b4e8a36c7df455527739115f187ae53e7f0a666d282293b25c,Looking for a franchise film,"[566, 655, 74, 543, 126]","['REL', 'REL', 'REL', 'REL', 'REL']",short movies,3
fba1384b2c8841a7ecf818d4670bfd63c712171769c80a8ba8c53a48d2e00739,Find something with Meryl Streep,"[347, 563, 533, 547, 52]","['REL', 'REL', 'REL', 'REL', 'REL']",no preferences,3
fba1384b2c8841a7ecf818d4670bfd63c712171769c80a8ba8c53a48d2e00739,Find something with Meryl Streep,"[547, 533, 563, 52, 347]","['REL', 'REL', 'REL', 'REL', 'REL']",vintage movies,3
fba1384b2c8841a7ecf818d4670bfd63c712171769c80a8ba8c53a48d2e00739,Find something with Meryl Streep,"[52, 563, 533, 547, 347]","['REL', 'REL', 'REL', 'REL', 'REL']",short movies,3
42e0cb1aa07fa7a778a1ffcde89e828adc78de646412d3c308d3392e05704327,A narrative with a supernatural element,"[712, 297, 204, 552, 319]","['REL', 'REL', 'REL', 'REL', 'REL']",no preferences,3
42e0cb1aa07fa7a778a1ffcde89e828adc78de646412d3c308d3392e05704327,A narrative with a supernatural element,"[319, 712, 552, 297, 204]","['REL', 'REL', 'REL', 'REL', 'REL']",vintage movies,3
42e0cb1aa07fa7a778a1ffcde89e828adc78de646412d3c308d3392e05704327,A narrative with a supernatural element,"[297, 319, 204, 712, 552]","['REL', 'REL', 'REL', 'REL', 'REL']",short movies,3
74f5ab4d8c6d18615a4f045989ceee1dd362fe2c2ad19905d9a8d29b1efc4f77,Any thief movies?,"[708, 412, 8, 96, 789]","['REL', 'REL', 'REL', 'REL', 'REL']",no preferences,3
74f5ab4d8c6d18615a4f045989ceee1dd362fe2c2ad19905d9a8d29b1efc4f77,Any thief movies?,"[412, 708, 96, 789, 8]","['REL', 'REL', 'REL', 'REL', 'REL']",vintage movies,3
74f5ab4d8c6d18615a4f045989ceee1dd362fe2c2ad19905d9a8d29b1efc4f77,Any thief movies?,"[708, 96, 8, 789, 412]","['REL', 'REL', 'REL', 'REL', 'REL']",short movies,3
32d596eb9e5a9dca8f35e8fd62141e7eba1cc51b9f10f9a15953c648f1e6a5ba,Can I get a romantic drama suggestion?,"[631, 637, 483, 533, 547]","['REL', 'REL', 'REL', 'REL', 'REL']",no preferences,3
32d596eb9e5a9dca8f35e8fd62141e7eba1cc51b9f10f9a15953c648f1e6a5ba,Can I get a romantic drama suggestion?,"[547, 533, 631, 637, 483]","['REL', 'REL', 'REL', 'REL', 'REL']",vintage movies,3
32d596eb9e5a9dca8f35e8fd62141e7eba1cc51b9f10f9a15953c648f1e6a5ba,Can I get a romantic drama suggestion?,"[533, 637, 547, 631, 483]","['REL', 'REL', 'REL', 'REL', 'REL']",short movies,3
d1e597bf7a3511cd72a0d67652e1c8e16d9a0e8eede0063df9157a7fd3dcf58b,An arthouse film recommendation,"[972, 45, 597, 432, 932]","['REL', 'REL', 'REL', 'REL', 'REL']",no preferences,3
d1e597bf7a3511cd72a0d67652e1c8e16d9a0e8eede0063df9157a7fd3dcf58b,An arthouse film recommendation,"[432, 45, 972, 597, 932]","['REL', 'REL', 'REL', 'REL', 'REL']",vintage movies,3
d1e597bf7a3511cd72a0d67652e1c8e16d9a0e8eede0063df9157a7fd3dcf58b,An arthouse film recommendation,"[972, 932, 597, 45, 432]","['REL', 'REL', 'REL', 'REL', 'REL']",short movies,3
7f844104d07c471868197fd138bf919732c0eea7b1f0b53590e854ab871e1517,Looking for films with a literary adaptation,"[789, 597, 122, 780, 204]","['REL', 'REL', 'REL', 'REL', 'REL']",no preferences,3
7f844104d07c471868197fd138bf919732c0eea7b1f0b53590e854ab871e1517,Looking for films with a literary adaptation,"[122, 789, 597, 780, 204]","['REL', 'REL', 'REL', 'REL', 'REL']",vintage movies,3
7f844104d07c471868197fd138bf919732c0eea7b1f0b53590e854ab871e1517,Looking for films with a literary adaptation,"[122, 789, 204, 780, 597]","['REL', 'REL', 'REL', 'REL', 'REL']",short movies,3
dee3d018053b3f942ad7d6a198f03002e548d2a6779442ddc8d6fd5c7e9caf00,Show me a quirky comedy,"[972, 855, 681, 760, 958]","['REL', 'REL', 'REL', 'REL', 'REL']",no preferences,3
dee3d018053b3f942ad7d6a198f03002e548d2a6779442ddc8d6fd5c7e9caf00,Show me a quirky comedy,"[855, 972, 681, 760, 958]","['REL', 'REL', 'REL', 'REL', 'REL']",vintage movies,3
dee3d018053b3f942ad7d6a198f03002e548d2a6779442ddc8d6fd5c7e9caf00,Show me a quirky comedy,"[760, 972, 681, 855, 958]","['REL', 'REL', 'REL', 'REL', 'REL']",short movies,3
bf92c2afb65a9fdf452fe1f3ef6fc1b2dd8300cfce73a45759db00f0c2b83434,Give me an animated feature with animals,"[330, 756, 875, 228, 323]","['REL', 'REL', 'REL', 'REL', 'REL']",no preferences,3
bf92c2afb65a9fdf452fe1f3ef6fc1b2dd8300cfce73a45759db00f0c2b83434,Give me an animated feature with animals,"[875, 756, 330, 228, 323]","['REL', 'REL', 'REL', 'REL', 'REL']",vintage movies,3
bf92c2afb65a9fdf452fe1f3ef6fc1b2dd8300cfce73a45759db00f0c2b83434,Give me an animated feature with animals,"[330, 228, 756, 875, 323]","['REL', 'REL', 'REL', 'REL', 'REL']",short movies,3
fcc634a4cf00818f270b1144195426521022716f55572f76701baeb4c15de17f,Any old-school western I should see?,"[167, 543, 295, 774, 232]","['REL', 'REL', 'REL', 'REL', 'REL']",no preferences,3
fcc634a4cf00818f270b1144195426521022716f55572f76701baeb4c15de17f,Any old-school western I should see?,"[295, 543, 167, 774, 232]","['REL', 'REL', 'REL', 'REL', 'REL']",vintage movies,3
fcc634a4cf00818f270b1144195426521022716f55572f76701baeb4c15de17f,Any old-school western I should see?,"[774, 232, 295, 543, 167]","['REL', 'REL', 'REL', 'REL', 'REL']",short movies,3
a653ef5615c5b45f467023ee3865dfe7acf714c85638df53c2b819d458478620,Something with an unusual plot twist,"[119, 497, 450, 714, 988]","['REL', 'REL', 'REL', 'REL', 'REL']",no preferences,3
a653ef5615c5b45f467023ee3865dfe7acf714c85638df53c2b819d458478620,Something with an unusual plot twist,"[450, 714, 119, 988, 497]","['REL', 'REL', 'REL', 'REL', 'REL']",vintage movies,3
a653ef5615c5b45f467023ee3865dfe7acf714c85638df53c2b819d458478620,Something with an unusual plot twist,"[450, 714, 497, 119, 988]","['REL', 'REL', 'REL', 'REL', 'REL']",short movies,3
47cb0785de044cf99a9aa7e29a260895956eb0fd7060c6165de7b8053ea0aec4,Find a historical romance,"[314, 631, 483, 873, 547]","['REL', 'REL', 'REL', 'REL', 'REL']",no preferences,3
47cb0785de044cf99a9aa7e29a260895956eb0fd7060c6165de7b8053ea0aec4,Find a historical romance,"[314, 873, 547, 631, 483]","['REL', 'REL', 'REL', 'REL', 'REL']",vintage movies,3
47cb0785de044cf99a9aa7e29a260895956eb0fd7060c6165de7b8053ea0aec4,Find a historical romance,"[547, 873, 631, 483, 314]","['REL', 'REL', 'REL', 'REL', 'REL']",short movies,3
9c72a07690d70f2c6cf8c323af2fb2b0209b365b9c849d61275d7f3363e6877b,Can I have a slice-of-life film suggestion?,"[491, 817, 204, 643, 377]","['REL', 'REL', 'REL', 'REL', 'REL']",no preferences,3
9c72a07690d70f2c6cf8c323af2fb2b0209b365b9c849d61275d7f3363e6877b,Can I have a slice-of-life film suggestion?,"[817, 643, 491, 377, 204]","['REL', 'REL', 'REL', 'REL', 'REL']",vintage movies,3
9c72a07690d70f2c6cf8c323af2fb2b0209b365b9c849d61275d7f3363e6877b,Can I have a slice-of-life film suggestion?,"[643, 204, 817, 377, 491]","['REL', 'REL', 'REL', 'REL', 'REL']",short movies,3
09c1a99240deb632c57820467ae6f70236a5743763675789fc5a6c591203e5b9,Any ensemble cast movies to check out?,"[683, 547, 559, 803, 543]","['REL', 'REL', 'REL', 'REL', 'REL']",no preferences,3
09c1a99240deb632c57820467ae6f70236a5743763675789fc5a6c591203e5b9,Any ensemble cast movies to check out?,"[559, 547, 543, 683, 803]","['REL', 'REL', 'REL', 'REL', 'REL']",vintage movies,3
09c1a99240deb632c57820467ae6f70236a5743763675789fc5a6c591203e5b9,Any ensemble cast movies to check out?,"[683, 803, 559, 547, 543]","['REL', 'REL', 'REL', 'REL', 'REL']",short movies,3
4d65c6f1711f0e93967e182a103a9e489c90191254f385680b24c563bfe7c3ee,What about a film steeped in mythology?,"[497, 85, 176, 319, 875]","['REL', 'REL', 'REL', 'REL', 'REL']",no preferences,3
4d65c6f1711f0e93967e182a103a9e489c90191254f385680b24c563bfe7c3ee,What about a film steeped in mythology?,"[875, 319, 497, 176, 85]","['REL', 'REL', 'REL', 'REL', 'REL']",vintage movies,3
4d65c6f1711f0e93967e182a103a9e489c90191254f385680b24c563bfe7c3ee,What about a film steeped in mythology?,"[85, 319, 497, 875, 176]","['REL', 'REL', 'REL', 'REL', 'REL']",short movies,3
1f32c7ef6d3aec8f9e44a1fd2dab30579a2b660e0ae59954a6d42834a6df924d, I'd like a revenge story.,"[241, 602, 412, 620, 708]","['REL', 'REL', 'REL', 'REL', 'REL']",no preferences,3
1f32c7ef6d3aec8f9e44a1fd2dab30579a2b660e0ae59954a6d42834a6df924d, I'd like a revenge story.,"[708, 412, 241, 620, 602]","['REL', 'REL', 'REL', 'REL', 'REL']",vintage movies,3
1f32c7ef6d3aec8f9e44a1fd2dab30579a2b660e0ae59954a6d42834a6df924d, I'd like a revenge story.,"[708, 241, 620, 602, 412]","['REL', 'REL', 'REL', 'REL', 'REL']",short movies,3
46a4f7fcd0e99040344c6891d8bfb8701ed17092939bd4ecc38d24386510d25b,I need a classic thriller,"[119, 559, 450, 999, 171]","['REL', 'REL', 'REL', 'REL', 'REL']",no preferences,3
46a4f7fcd0e99040344c6891d8bfb8701ed17092939bd4ecc38d24386510d25b,I need a classic thriller,"[999, 559, 450, 119, 171]","['REL', 'REL', 'REL', 'REL', 'REL']",vintage movies,3
46a4f7fcd0e99040344c6891d8bfb8701ed17092939bd4ecc38d24386510d25b,I need a classic thriller,"[999, 450, 559, 119, 171]","['REL', 'REL', 'REL', 'REL', 'REL']",short movies,3
7cc4b59cccdee7794922357542fa11554e4852a6661257d16f35486f7ddba94a,Show me something romantic,"[631, 637, 483, 547, 311]","['REL', 'REL', 'REL', 'REL', 'REL']",no preferences,3
7cc4b59cccdee7794922357542fa11554e4852a6661257d16f35486f7ddba94a,Show me something romantic,"[311, 547, 631, 637, 483]","['REL', 'REL', 'REL', 'REL', 'REL']",vintage movies,3
7cc4b59cccdee7794922357542fa11554e4852a6661257d16f35486f7ddba94a,Show me something romantic,"[311, 483, 547, 637, 631]","['REL', 'REL', 'REL', 'REL', 'REL']",short movies,3
429a4452b4015d729eb37d32fd90caae51982b3bdcd3c3ffb078d2e884ef28a5,Films with clever twists,"[450, 119, 714, 999, 432]","['REL', 'REL', 'REL', 'REL', 'REL']",no preferences,3
429a4452b4015d729eb37d32fd90caae51982b3bdcd3c3ffb078d2e884ef28a5,Films with clever twists,"[119, 714, 450, 999, 432]","['REL', 'REL', 'REL', 'REL', 'REL']",vintage movies,3
429a4452b4015d729eb37d32fd90caae51982b3bdcd3c3ffb078d2e884ef28a5,Films with clever twists,"[999, 450, 714, 119, 432]","['REL', 'REL', 'REL', 'REL', 'REL']",short movies,3
48b03ed3cf8a5b6833684b8928187e19c3bcfe12c3eaa679dcba0ba946b561fb,I feel like seeing a fantasy,"[875, 618, 593, 623, 8]","['REL', 'REL', 'REL', 'REL', 'REL']",no preferences,3
48b03ed3cf8a5b6833684b8928187e19c3bcfe12c3eaa679dcba0ba946b561fb,I feel like seeing a fantasy,"[875, 593, 618, 623, 8]","['REL', 'REL', 'REL', 'REL', 'REL']",vintage movies,3
48b03ed3cf8a5b6833684b8928187e19c3bcfe12c3eaa679dcba0ba946b561fb,I feel like seeing a fantasy,"[593, 875, 618, 623, 8]","['REL', 'REL', 'REL', 'REL', 'REL']",short movies,3
fe1c4f0ca83c131cab7bad8d48365c1f927491c75430a072d0737eaf8dee8cba,Are there any movies set in space?,"[21, 745, 114, 746, 686]","['REL', 'REL', 'REL', 'REL', 'REL']",no preferences,3
fe1c4f0ca83c131cab7bad8d48365c1f927491c75430a072d0737eaf8dee8cba,Are there any movies set in space?,"[114, 686, 745, 746, 21]","['REL', 'REL', 'REL', 'REL', 'REL']",vintage movies,3
fe1c4f0ca83c131cab7bad8d48365c1f927491c75430a072d0737eaf8dee8cba,Are there any movies set in space?,"[745, 746, 686, 21, 114]","['REL', 'REL', 'REL', 'REL', 'REL']",short movies,3
25d96650a3a5f8687552f294f385ee454c03963afab16b83907c07b0904dd6a1,Give me a musical,"[429, 697, 617, 565, 514]","['REL', 'REL', 'REL', 'REL', 'REL']",no preferences,3
25d96650a3a5f8687552f294f385ee454c03963afab16b83907c07b0904dd6a1,Give me a musical,"[565, 429, 697, 617, 514]","['REL', 'REL', 'REL', 'REL', 'REL']",vintage movies,3
25d96650a3a5f8687552f294f385ee454c03963afab16b83907c07b0904dd6a1,Give me a musical,"[617, 565, 697, 429, 514]","['REL', 'REL', 'REL', 'REL', 'REL']",short movies,3
14f9f429abc34f1238a262f522498b6446470f7d95d8199d0dfbd743c7cf5be9,Something with strong female leads,"[355, 199, 885, 341, 547]","['REL', 'REL', 'REL', 'REL', 'REL']",no preferences,3
14f9f429abc34f1238a262f522498b6446470f7d95d8199d0dfbd743c7cf5be9,Something with strong female leads,"[547, 355, 199, 885, 341]","['REL', 'REL', 'REL', 'REL', 'REL']",vintage movies,3
14f9f429abc34f1238a262f522498b6446470f7d95d8199d0dfbd743c7cf5be9,Something with strong female leads,"[355, 547, 341, 885, 199]","['REL', 'REL', 'REL', 'REL', 'REL']",short movies,3
3b0f6aa884c0a55feefbc6ad8a5196b74e9b3097f42f6b2cae418d23bf49f45b,Can I watch anything with a unique storytelling style?,"[497, 204, 319, 228, 361]","['REL', 'REL', 'REL', 'REL', 'REL']",no preferences,3
3b0f6aa884c0a55feefbc6ad8a5196b74e9b3097f42f6b2cae418d23bf49f45b,Can I watch anything with a unique storytelling style?,"[319, 497, 204, 361, 228]","['REL', 'REL', 'REL', 'REL', 'REL']",vintage movies,3
3b0f6aa884c0a55feefbc6ad8a5196b74e9b3097f42f6b2cae418d23bf49f45b,Can I watch anything with a unique storytelling style?,"[228, 319, 497, 204, 361]","['REL', 'REL', 'REL', 'REL', 'REL']",short movies,3
060cdbb2c1c017c1ed2e089bb320adef054348915709190b3f58c4665362c538,Reveal films based on books,"[947, 920, 210, 724, 655]","['REL', 'REL', 'REL', 'REL', 'REL']",no preferences,3
060cdbb2c1c017c1ed2e089bb320adef054348915709190b3f58c4665362c538,Reveal films based on books,"[920, 947, 655, 210, 724]","['REL', 'REL', 'REL', 'REL', 'REL']",vintage movies,3
060cdbb2c1c017c1ed2e089bb320adef054348915709190b3f58c4665362c538,Reveal films based on books,"[920, 724, 947, 655, 210]","['REL', 'REL', 'REL', 'REL', 'REL']",short movies,3
864cf70df3e641fd724597590d3e6bd2adfbacef37432cc8b3cc49ef2712ad37,Show me an animated movie,"[756, 976, 875, 394, 377]","['REL', 'REL', 'REL', 'REL', 'REL']",no preferences,3
864cf70df3e641fd724597590d3e6bd2adfbacef37432cc8b3cc49ef2712ad37,Show me an animated movie,"[875, 976, 756, 394, 377]","['REL', 'REL', 'REL', 'REL', 'REL']",vintage movies,3
864cf70df3e641fd724597590d3e6bd2adfbacef37432cc8b3cc49ef2712ad37,Show me an animated movie,"[394, 976, 756, 875, 377]","['REL', 'REL', 'REL', 'REL', 'REL']",short movies,3
ff407b97cde149b7a164d7e7ec8d5650fe83b99129dea3bec1f3a1091c81fb77,Looking for a poignant drama,"[620, 785, 812, 176, 319]","['REL', 'REL', 'REL', 'REL', 'REL']",no preferences,3
ff407b97cde149b7a164d7e7ec8d5650fe83b99129dea3bec1f3a1091c81fb77,Looking for a poignant drama,"[319, 812, 176, 620, 785]","['REL', 'REL', 'REL', 'REL', 'REL']",vintage movies,3
ff407b97cde149b7a164d7e7ec8d5650fe83b99129dea3bec1f3a1091c81fb77,Looking for a poignant drama,"[319, 785, 620, 176, 812]","['REL', 'REL', 'REL', 'REL', 'REL']",short movies,3
98bfba35c15cbefb5e78b0bb5fe04ae59766ca89e071a08eb508224c5bb14166,Do you have any feel-good films?,"[360, 801, 159, 432, 248]","['REL', 'REL', 'REL', 'REL', 'REL']",no preferences,3
98bfba35c15cbefb5e78b0bb5fe04ae59766ca89e071a08eb508224c5bb14166,Do you have any feel-good films?,"[432, 801, 360, 159, 248]","['REL', 'REL', 'REL', 'REL', 'REL']",vintage movies,3
98bfba35c15cbefb5e78b0bb5fe04ae59766ca89e071a08eb508224c5bb14166,Do you have any feel-good films?,"[248, 360, 801, 159, 432]","['REL', 'REL', 'REL', 'REL', 'REL']",short movies,3
087138ea4fd488aec0caff808b01e6e1062ae09033aa329680e558c117997e80,Movies featuring prominent historical figures,"[300, 549, 80, 445, 873]","['REL', 'REL', 'REL', 'REL', 'REL']",no preferences,3
087138ea4fd488aec0caff808b01e6e1062ae09033aa329680e558c117997e80,Movies featuring prominent historical figures,"[300, 549, 80, 445, 873]","['REL', 'REL', 'REL', 'REL', 'REL']",vintage movies,3
087138ea4fd488aec0caff808b01e6e1062ae09033aa329680e558c117997e80,Movies featuring prominent historical figures,"[80, 873, 445, 300, 549]","['REL', 'REL', 'REL', 'REL', 'REL']",short movies,3
badcdad20db661413916438e08038a278ea693b59b523060ae0b61c396696d27,I want to see a sci-fi adventure,"[21, 329, 807, 677, 623]","['REL', 'REL', 'REL', 'REL', 'REL']",no preferences,3
badcdad20db661413916438e08038a278ea693b59b523060ae0b61c396696d27,I want to see a sci-fi adventure,"[677, 807, 21, 623, 329]","['REL', 'REL', 'REL', 'REL', 'REL']",vintage movies,3
badcdad20db661413916438e08038a278ea693b59b523060ae0b61c396696d27,I want to see a sci-fi adventure,"[677, 807, 623, 329, 21]","['REL', 'REL', 'REL', 'REL', 'REL']",short movies,3
9aa5a6f9e98125bf2715fb38f72336ea8ba9f1f70c67ea2a0756c0db943eedc3,Suggest a movie with a surprise ending,"[248, 210, 922, 79, 932]","['REL', 'REL', 'REL', 'REL', 'REL']",no preferences,3
9aa5a6f9e98125bf2715fb38f72336ea8ba9f1f70c67ea2a0756c0db943eedc3,Suggest a movie with a surprise ending,"[79, 248, 210, 932, 922]","['REL', 'REL', 'REL', 'REL', 'REL']",vintage movies,3
9aa5a6f9e98125bf2715fb38f72336ea8ba9f1f70c67ea2a0756c0db943eedc3,Suggest a movie with a surprise ending,"[932, 248, 79, 922, 210]","['REL', 'REL', 'REL', 'REL', 'REL']",short movies,3
2d5d12ffd756e3b386a0d492378b158f1179437b4186c866b7d9ca2d7ef9f768,Show films with a magical theme,"[399, 401, 976, 150, 875]","['REL', 'REL', 'REL', 'REL', 'REL']",no preferences,3
2d5d12ffd756e3b386a0d492378b158f1179437b4186c866b7d9ca2d7ef9f768,Show films with a magical theme,"[875, 401, 399, 976, 150]","['REL', 'REL', 'REL', 'REL', 'REL']",vintage movies,3
2d5d12ffd756e3b386a0d492378b158f1179437b4186c866b7d9ca2d7ef9f768,Show films with a magical theme,"[401, 976, 399, 875, 150]","['REL', 'REL', 'REL', 'REL', 'REL']",short movies,3
cce09aa7a680fae9db17434722b0aad6b8e4dc7ac0f4dd0f10a56fd14f30f88c,Give me something with a road trip,"[798, 978, 223, 621, 961]","['REL', 'REL', 'REL', 'REL', 'REL']",no preferences,3
cce09aa7a680fae9db17434722b0aad6b8e4dc7ac0f4dd0f10a56fd14f30f88c,Give me something with a road trip,"[978, 798, 961, 223, 621]","['REL', 'REL', 'REL', 'REL', 'REL']",vintage movies,3
cce09aa7a680fae9db17434722b0aad6b8e4dc7ac0f4dd0f10a56fd14f30f88c,Give me something with a road trip,"[978, 621, 798, 223, 961]","['REL', 'REL', 'REL', 'REL', 'REL']",short movies,3
c43fd151dbf3651975a8051f5e423866e8c64ed08d4f0837c05c12f1aea0d72c,Are there comedies with lovable losers?,"[808, 806, 547, 760, 958]","['REL', 'REL', 'REL', 'REL', 'REL']",no preferences,3
c43fd151dbf3651975a8051f5e423866e8c64ed08d4f0837c05c12f1aea0d72c,Are there comedies with lovable losers?,"[547, 806, 808, 760, 958]","['REL', 'REL', 'REL', 'REL', 'REL']",vintage movies,3
c43fd151dbf3651975a8051f5e423866e8c64ed08d4f0837c05c12f1aea0d72c,Are there comedies with lovable losers?,"[808, 760, 806, 547, 958]","['REL', 'REL', 'REL', 'REL', 'REL']",short movies,3
08d3942d5bcd3dfdd227c2fc2bf4a9347d18d718a5a95fb0203b3d3521f18209,I would like to watch a crime film,"[708, 680, 901, 79, 559]","['REL', 'REL', 'REL', 'REL', 'REL']",no preferences,3
08d3942d5bcd3dfdd227c2fc2bf4a9347d18d718a5a95fb0203b3d3521f18209,I would like to watch a crime film,"[79, 559, 708, 680, 901]","['REL', 'REL', 'REL', 'REL', 'REL']",vintage movies,3
08d3942d5bcd3dfdd227c2fc2bf4a9347d18d718a5a95fb0203b3d3521f18209,I would like to watch a crime film,"[708, 559, 901, 680, 79]","['REL', 'REL', 'REL', 'REL', 'REL']",short movies,3
042d632f3f75284893e99e6c9d96dc1a768b3dfd3837c7808059dd86875c7336,Anything with epic battles?,"[928, 950, 865, 301, 80]","['REL', 'REL', 'REL', 'REL', 'REL']",no preferences,3
042d632f3f75284893e99e6c9d96dc1a768b3dfd3837c7808059dd86875c7336,Anything with epic battles?,"[301, 80, 865, 950, 928]","['REL', 'REL', 'REL', 'REL', 'REL']",vintage movies,3
042d632f3f75284893e99e6c9d96dc1a768b3dfd3837c7808059dd86875c7336,Anything with epic battles?,"[80, 950, 928, 865, 301]","['REL', 'REL', 'REL', 'REL', 'REL']",short movies,3
169253e1fa9c7356b65323f1c87ad9d26beeb6b387199bda104be95e7f55f09d,Show me movies set in the 1980s,"[683, 108, 467, 930, 969]","['REL', 'REL', 'REL', 'REL', 'REL']",no preferences,3
169253e1fa9c7356b65323f1c87ad9d26beeb6b387199bda104be95e7f55f09d,Show me movies set in the 1980s,"[683, 108, 467, 930, 969]","['REL', 'REL', 'REL', 'REL', 'REL']",vintage movies,3
169253e1fa9c7356b65323f1c87ad9d26beeb6b387199bda104be95e7f55f09d,Show me movies set in the 1980s,"[683, 467, 969, 108, 930]","['REL', 'REL', 'REL', 'REL', 'REL']",short movies,3
341fbad36bf8046345975fdbc9435b66d661b7460522c8e337da22279ead9ec3,I’m looking for films with ensemble casts,"[192, 543, 150, 105, 668]","['REL', 'REL', 'REL', 'REL', 'REL']",no preferences,3
341fbad36bf8046345975fdbc9435b66d661b7460522c8e337da22279ead9ec3,I’m looking for films with ensemble casts,"[192, 543, 668, 105, 150]","['REL', 'REL', 'REL', 'REL', 'REL']",vintage movies,3
341fbad36bf8046345975fdbc9435b66d661b7460522c8e337da22279ead9ec3,I’m looking for films with ensemble casts,"[192, 668, 150, 543, 105]","['REL', 'REL', 'REL', 'REL', 'REL']",short movies,3
35b298db79accff86535044a236600c717968c1895eccfa7237ec29a46b5ad70,Can you recommend a film with an unusual premise?,"[8, 655, 932, 432, 119]","['REL', 'REL', 'REL', 'REL', 'REL']",no preferences,3
35b298db79accff86535044a236600c717968c1895eccfa7237ec29a46b5ad70,Can you recommend a film with an unusual premise?,"[432, 119, 655, 932, 8]","['REL', 'REL', 'REL', 'REL', 'REL']",vintage movies,3
35b298db79accff86535044a236600c717968c1895eccfa7237ec29a46b5ad70,Can you recommend a film with an unusual premise?,"[932, 8, 655, 119, 432]","['REL', 'REL', 'REL', 'REL', 'REL']",short movies,3
0434f74debdadd1d2542d1ac315e44e35222daa8110aae80f686674b367a6938,How about a movie focused on friendships?,"[683, 760, 637, 533, 341]","['REL', 'REL', 'REL', 'REL', 'REL']",no preferences,3
0434f74debdadd1d2542d1ac315e44e35222daa8110aae80f686674b367a6938,How about a movie focused on friendships?,"[683, 533, 637, 341, 760]","['REL', 'REL', 'REL', 'REL', 'REL']",vintage movies,3
0434f74debdadd1d2542d1ac315e44e35222daa8110aae80f686674b367a6938,How about a movie focused on friendships?,"[683, 760, 533, 341, 637]","['REL', 'REL', 'REL', 'REL', 'REL']",short movies,3
b2840d0ce3261e8f3503498f1ea68792bf9574a1ab52856cb6371bc1cadefcce,I want to see a couple’s story,"[483, 466, 452, 562, 490]","['REL', 'REL', 'REL', 'REL', 'REL']",no preferences,3
b2840d0ce3261e8f3503498f1ea68792bf9574a1ab52856cb6371bc1cadefcce,I want to see a couple’s story,"[452, 562, 483, 466, 490]","['REL', 'REL', 'REL', 'REL', 'REL']",vintage movies,3
b2840d0ce3261e8f3503498f1ea68792bf9574a1ab52856cb6371bc1cadefcce,I want to see a couple’s story,"[452, 562, 490, 466, 483]","['REL', 'REL', 'REL', 'REL', 'REL']",short movies,3
13d6ca7a59803f79b4d78f4d29ca35f7c9750a1455f3915f29b75c8f97daa9df,Please show me a movie with a twist,"[655, 932, 382, 450, 119]","['REL', 'REL', 'REL', 'REL', 'REL']",no preferences,3
13d6ca7a59803f79b4d78f4d29ca35f7c9750a1455f3915f29b75c8f97daa9df,Please show me a movie with a twist,"[450, 119, 382, 655, 932]","['REL', 'REL', 'REL', 'REL', 'REL']",vintage movies,3
13d6ca7a59803f79b4d78f4d29ca35f7c9750a1455f3915f29b75c8f97daa9df,Please show me a movie with a twist,"[450, 932, 382, 119, 655]","['REL', 'REL', 'REL', 'REL', 'REL']",short movies,3
90619468a0d61401395e4a30ede3ac9e1bb223f3d982f98b34f5511f966bd8d0,Films showcasing artist struggles,"[586, 481, 272, 597, 934]","['REL', 'REL', 'REL', 'REL', 'REL']",no preferences,3
90619468a0d61401395e4a30ede3ac9e1bb223f3d982f98b34f5511f966bd8d0,Films showcasing artist struggles,"[481, 272, 586, 597, 934]","['REL', 'REL', 'REL', 'REL', 'REL']",vintage movies,3
90619468a0d61401395e4a30ede3ac9e1bb223f3d982f98b34f5511f966bd8d0,Films showcasing artist struggles,"[272, 586, 481, 934, 597]","['REL', 'REL', 'REL', 'REL', 'REL']",short movies,3
87418d3623f9882ea5c65d6db8a0264248c720c97bdb4c9072197715cce7eb2d,Are there action movies with strong character arcs?,"[623, 908, 543, 742, 796]","['REL', 'REL', 'REL', 'REL', 'REL']",no preferences,3
87418d3623f9882ea5c65d6db8a0264248c720c97bdb4c9072197715cce7eb2d,Are there action movies with strong character arcs?,"[543, 908, 796, 742, 623]","['REL', 'REL', 'REL', 'REL', 'REL']",vintage movies,3
87418d3623f9882ea5c65d6db8a0264248c720c97bdb4c9072197715cce7eb2d,Are there action movies with strong character arcs?,"[742, 796, 908, 623, 543]","['REL', 'REL', 'REL', 'REL', 'REL']",short movies,3
01a6b0ddbd676a1606bb75abcd29f602346a3138def0de52d916427e0209deee,Show me a gothic horror film,"[425, 73, 719, 444, 932]","['REL', 'REL', 'REL', 'REL', 'REL']",no preferences,3
01a6b0ddbd676a1606bb75abcd29f602346a3138def0de52d916427e0209deee,Show me a gothic horror film,"[444, 425, 719, 73, 932]","['REL', 'REL', 'REL', 'REL', 'REL']",vintage movies,3
01a6b0ddbd676a1606bb75abcd29f602346a3138def0de52d916427e0209deee,Show me a gothic horror film,"[719, 932, 444, 425, 73]","['REL', 'REL', 'REL', 'REL', 'REL']",short movies,3
06211ff4026a56b8b52a0a0837b49efcb9fa2c50052e18501ac656cfe0531b09,Anything featuring a war plot?,"[84, 573, 80, 950, 931]","['REL', 'REL', 'REL', 'REL', 'REL']",no preferences,3
