query_id,item,user_preferences,avg,sum,count,list_values
49067c52a9bb8e3ec5da8011016c3a78613fb16eff952e0abbcc5d3a6a523ad6,818,no preferences,2.666666667,8,3,"[2, 2, 4]"
4c27e16f1c8a83a7eab7fd8d2c8c9e0983ec8f91104d5026ebb114d0b9e4745a,355,no preferences,3.666666667,11,3,"[4, 3, 4]"
49067c52a9bb8e3ec5da8011016c3a78613fb16eff952e0abbcc5d3a6a523ad6,447,no preferences,3.666666667,11,3,"[3, 4, 4]"
4c27e16f1c8a83a7eab7fd8d2c8c9e0983ec8f91104d5026ebb114d0b9e4745a,168,no preferences,2,6,3,"[3, 2, 1]"
9cf50cef724f736881b3548ebe814ebb8263f6ee63643eefea52ba07abbc6d03,274,no preferences,3.333333333,10,3,"[3, 3, 4]"
9cf50cef724f736881b3548ebe814ebb8263f6ee63643eefea52ba07abbc6d03,886,no preferences,3,9,3,"[3, 3, 3]"
9cf50cef724f736881b3548ebe814ebb8263f6ee63643eefea52ba07abbc6d03,79,no preferences,5,15,3,"[5, 5, 5]"
9cf50cef724f736881b3548ebe814ebb8263f6ee63643eefea52ba07abbc6d03,743,no preferences,2,6,3,"[2, 2, 2]"
9cf50cef724f736881b3548ebe814ebb8263f6ee63643eefea52ba07abbc6d03,838,no preferences,4.666666667,14,3,"[5, 4, 5]"
9cf50cef724f736881b3548ebe814ebb8263f6ee63643eefea52ba07abbc6d03,437,no preferences,5,15,3,"[5, 5, 5]"
9cf50cef724f736881b3548ebe814ebb8263f6ee63643eefea52ba07abbc6d03,182,no preferences,5,15,3,"[5, 5, 5]"
9cf50cef724f736881b3548ebe814ebb8263f6ee63643eefea52ba07abbc6d03,680,no preferences,3,9,3,"[3, 3, 3]"
be8ba470f80b08c7d94282f579f16a7f8c40e6fad930bf9a2f7703c9ac378333,567,no preferences,4,12,3,"[4, 4, 4]"
be8ba470f80b08c7d94282f579f16a7f8c40e6fad930bf9a2f7703c9ac378333,385,no preferences,5,15,3,"[5, 5, 5]"
be8ba470f80b08c7d94282f579f16a7f8c40e6fad930bf9a2f7703c9ac378333,194,no preferences,3,9,3,"[3, 3, 3]"
be8ba470f80b08c7d94282f579f16a7f8c40e6fad930bf9a2f7703c9ac378333,593,no preferences,5,15,3,"[5, 5, 5]"
be8ba470f80b08c7d94282f579f16a7f8c40e6fad930bf9a2f7703c9ac378333,940,no preferences,4,12,3,"[4, 4, 4]"
be8ba470f80b08c7d94282f579f16a7f8c40e6fad930bf9a2f7703c9ac378333,514,no preferences,4.666666667,14,3,"[4, 5, 5]"
be8ba470f80b08c7d94282f579f16a7f8c40e6fad930bf9a2f7703c9ac378333,562,no preferences,4,12,3,"[4, 4, 4]"
be8ba470f80b08c7d94282f579f16a7f8c40e6fad930bf9a2f7703c9ac378333,348,no preferences,2,6,3,"[2, 2, 2]"
278d0aa2b7f63f21ee40ca6180b7fdf07bae5dc305b7b513767cb244b1b0b650,377,no preferences,3,9,3,"[3, 3, 3]"
278d0aa2b7f63f21ee40ca6180b7fdf07bae5dc305b7b513767cb244b1b0b650,972,no preferences,4,12,3,"[4, 4, 4]"
278d0aa2b7f63f21ee40ca6180b7fdf07bae5dc305b7b513767cb244b1b0b650,570,no preferences,2,6,3,"[2, 2, 2]"
278d0aa2b7f63f21ee40ca6180b7fdf07bae5dc305b7b513767cb244b1b0b650,367,no preferences,5,15,3,"[5, 5, 5]"
278d0aa2b7f63f21ee40ca6180b7fdf07bae5dc305b7b513767cb244b1b0b650,859,no preferences,1.666666667,5,3,"[2, 2, 1]"
278d0aa2b7f63f21ee40ca6180b7fdf07bae5dc305b7b513767cb244b1b0b650,701,no preferences,4,12,3,"[4, 4, 4]"
278d0aa2b7f63f21ee40ca6180b7fdf07bae5dc305b7b513767cb244b1b0b650,658,no preferences,3,9,3,"[3, 3, 3]"
278d0aa2b7f63f21ee40ca6180b7fdf07bae5dc305b7b513767cb244b1b0b650,207,no preferences,3,9,3,"[3, 3, 3]"
6eb8591ae7530a05ae77ba5de49b310565949b4bc69c44daa106e0a92c33091e,419,vintage movies,3,9,3,"[3, 3, 3]"
241ecd1a2fb96fbd20c62b3ef1e3f2fb9b05efead735fb8815b576d443a7c214,75,vintage movies,3.333333333,10,3,"[4, 3, 3]"
241ecd1a2fb96fbd20c62b3ef1e3f2fb9b05efead735fb8815b576d443a7c214,665,vintage movies,2.666666667,8,3,"[3, 3, 2]"
241ecd1a2fb96fbd20c62b3ef1e3f2fb9b05efead735fb8815b576d443a7c214,286,vintage movies,5,15,3,"[5, 5, 5]"
241ecd1a2fb96fbd20c62b3ef1e3f2fb9b05efead735fb8815b576d443a7c214,21,vintage movies,2,6,3,"[2, 2, 2]"
241ecd1a2fb96fbd20c62b3ef1e3f2fb9b05efead735fb8815b576d443a7c214,228,vintage movies,1.666666667,5,3,"[1, 2, 2]"
6eb8591ae7530a05ae77ba5de49b310565949b4bc69c44daa106e0a92c33091e,101,vintage movies,2.666666667,8,3,"[1, 4, 3]"
241ecd1a2fb96fbd20c62b3ef1e3f2fb9b05efead735fb8815b576d443a7c214,764,vintage movies,4.333333333,13,3,"[5, 4, 4]"
6eb8591ae7530a05ae77ba5de49b310565949b4bc69c44daa106e0a92c33091e,66,vintage movies,4.333333333,13,3,"[5, 4, 4]"
241ecd1a2fb96fbd20c62b3ef1e3f2fb9b05efead735fb8815b576d443a7c214,275,vintage movies,4.666666667,14,3,"[5, 4, 5]"
6eb8591ae7530a05ae77ba5de49b310565949b4bc69c44daa106e0a92c33091e,976,vintage movies,5,15,3,"[5, 5, 5]"
6eb8591ae7530a05ae77ba5de49b310565949b4bc69c44daa106e0a92c33091e,875,vintage movies,4.666666667,14,3,"[4, 5, 5]"
241ecd1a2fb96fbd20c62b3ef1e3f2fb9b05efead735fb8815b576d443a7c214,486,vintage movies,3,9,3,"[4, 1, 4]"
6eb8591ae7530a05ae77ba5de49b310565949b4bc69c44daa106e0a92c33091e,394,vintage movies,5,15,3,"[5, 5, 5]"
6eb8591ae7530a05ae77ba5de49b310565949b4bc69c44daa106e0a92c33091e,676,vintage movies,1.5,3,2,"[2, 0.0, 1]"
6eb8591ae7530a05ae77ba5de49b310565949b4bc69c44daa106e0a92c33091e,317,vintage movies,5,10,2,"[5, 0.0, 5]"
b031aceba4c15f6af433beb07a6e88c41a106317d6c9ac38dc594c1742dde6c0,270,vintage movies,3,9,3,"[3, 3, 3]"
b031aceba4c15f6af433beb07a6e88c41a106317d6c9ac38dc594c1742dde6c0,695,vintage movies,2,6,3,"[2, 2, 2]"
f9e3b0992bd3a4314266322d0d16f33c5bcea6c88607f37dd58ddbd30fe399e0,113,vintage movies,4.666666667,14,3,"[5, 4, 5]"
b031aceba4c15f6af433beb07a6e88c41a106317d6c9ac38dc594c1742dde6c0,75,vintage movies,4,12,3,"[4, 4, 4]"
b031aceba4c15f6af433beb07a6e88c41a106317d6c9ac38dc594c1742dde6c0,21,vintage movies,2.666666667,8,3,"[3, 2, 3]"
b031aceba4c15f6af433beb07a6e88c41a106317d6c9ac38dc594c1742dde6c0,114,vintage movies,5,15,3,"[5, 5, 5]"
b031aceba4c15f6af433beb07a6e88c41a106317d6c9ac38dc594c1742dde6c0,167,vintage movies,2.333333333,7,3,"[2, 2, 3]"
b031aceba4c15f6af433beb07a6e88c41a106317d6c9ac38dc594c1742dde6c0,832,vintage movies,2.333333333,7,3,"[2, 2, 3]"
b031aceba4c15f6af433beb07a6e88c41a106317d6c9ac38dc594c1742dde6c0,745,vintage movies,2,6,3,"[3, 2, 1]"
f9e3b0992bd3a4314266322d0d16f33c5bcea6c88607f37dd58ddbd30fe399e0,508,vintage movies,2,6,3,"[2, 2, 2]"
f9e3b0992bd3a4314266322d0d16f33c5bcea6c88607f37dd58ddbd30fe399e0,126,vintage movies,4.666666667,14,3,"[5, 4, 5]"
f9e3b0992bd3a4314266322d0d16f33c5bcea6c88607f37dd58ddbd30fe399e0,384,vintage movies,4.333333333,13,3,"[4, 5, 4]"
f9e3b0992bd3a4314266322d0d16f33c5bcea6c88607f37dd58ddbd30fe399e0,906,vintage movies,3.666666667,11,3,"[5, 4, 2]"
f9e3b0992bd3a4314266322d0d16f33c5bcea6c88607f37dd58ddbd30fe399e0,202,vintage movies,2.666666667,8,3,"[3, 3, 2]"
f9e3b0992bd3a4314266322d0d16f33c5bcea6c88607f37dd58ddbd30fe399e0,488,vintage movies,2,6,3,"[1, 2, 3]"
f9e3b0992bd3a4314266322d0d16f33c5bcea6c88607f37dd58ddbd30fe399e0,959,vintage movies,3.666666667,11,3,"[3, 3, 5]"
dcc81e7bc16bd38f1fb3d909067c0c34fd6831bae4b46b448bc3531f554f92b6,318,vintage movies,3.333333333,10,3,"[4, 2, 4]"
dcc81e7bc16bd38f1fb3d909067c0c34fd6831bae4b46b448bc3531f554f92b6,559,vintage movies,4.666666667,14,3,"[5, 4, 5]"
8d9dd2ff617808fdf5326626d2510790e3b4046c50857fb17090ddf38d3698ff,760,vintage movies,2.333333333,7,3,"[2, 3, 2]"
8d9dd2ff617808fdf5326626d2510790e3b4046c50857fb17090ddf38d3698ff,588,vintage movies,1.666666667,5,3,"[1, 2, 2]"
8d9dd2ff617808fdf5326626d2510790e3b4046c50857fb17090ddf38d3698ff,49,vintage movies,5,15,3,"[5, 5, 5]"
dcc81e7bc16bd38f1fb3d909067c0c34fd6831bae4b46b448bc3531f554f92b6,1,vintage movies,4.666666667,14,3,"[4, 5, 5]"
8d9dd2ff617808fdf5326626d2510790e3b4046c50857fb17090ddf38d3698ff,547,vintage movies,4.333333333,13,3,"[5, 4, 4]"
8d9dd2ff617808fdf5326626d2510790e3b4046c50857fb17090ddf38d3698ff,631,vintage movies,3.666666667,11,3,"[4, 4, 3]"
dcc81e7bc16bd38f1fb3d909067c0c34fd6831bae4b46b448bc3531f554f92b6,36,vintage movies,3,9,3,"[3, 3, 3]"
8d9dd2ff617808fdf5326626d2510790e3b4046c50857fb17090ddf38d3698ff,128,vintage movies,3,9,3,"[4, 3, 2]"
8d9dd2ff617808fdf5326626d2510790e3b4046c50857fb17090ddf38d3698ff,870,vintage movies,2.333333333,7,3,"[2, 2, 3]"
dcc81e7bc16bd38f1fb3d909067c0c34fd6831bae4b46b448bc3531f554f92b6,932,vintage movies,4,12,3,"[4, 4, 4]"
8d9dd2ff617808fdf5326626d2510790e3b4046c50857fb17090ddf38d3698ff,533,vintage movies,2.666666667,8,3,"[3, 4, 1]"
dcc81e7bc16bd38f1fb3d909067c0c34fd6831bae4b46b448bc3531f554f92b6,581,vintage movies,5,15,3,"[5, 5, 5]"
dcc81e7bc16bd38f1fb3d909067c0c34fd6831bae4b46b448bc3531f554f92b6,999,vintage movies,3.666666667,11,3,"[4, 3, 4]"
dcc81e7bc16bd38f1fb3d909067c0c34fd6831bae4b46b448bc3531f554f92b6,119,vintage movies,3.333333333,10,3,"[4, 2, 4]"
de2b3dfd7cc8ae19f5f5e41dde123c5d1b5a623876873cab6e17956777566134,196,vintage movies,3,9,3,"[3, 3, 3]"
de2b3dfd7cc8ae19f5f5e41dde123c5d1b5a623876873cab6e17956777566134,547,vintage movies,5,15,3,"[5, 5, 5]"
de2b3dfd7cc8ae19f5f5e41dde123c5d1b5a623876873cab6e17956777566134,341,vintage movies,3,9,3,"[3, 3, 3]"
a0d1aeccd77d591fa18c68a5aab4ab1cf3305da397badd9a80a108bdecd1acbf,798,vintage movies,2.333333333,7,3,"[2, 2, 3]"
de2b3dfd7cc8ae19f5f5e41dde123c5d1b5a623876873cab6e17956777566134,324,vintage movies,3.333333333,10,3,"[4, 4, 2]"
de2b3dfd7cc8ae19f5f5e41dde123c5d1b5a623876873cab6e17956777566134,528,vintage movies,4.666666667,14,3,"[5, 5, 4]"
a0d1aeccd77d591fa18c68a5aab4ab1cf3305da397badd9a80a108bdecd1acbf,870,vintage movies,5,15,3,"[5, 5, 5]"
a0d1aeccd77d591fa18c68a5aab4ab1cf3305da397badd9a80a108bdecd1acbf,543,vintage movies,4.333333333,13,3,"[4, 5, 4]"
a0d1aeccd77d591fa18c68a5aab4ab1cf3305da397badd9a80a108bdecd1acbf,901,vintage movies,3,9,3,"[3, 5, 1]"
de2b3dfd7cc8ae19f5f5e41dde123c5d1b5a623876873cab6e17956777566134,723,vintage movies,4,12,3,"[5, 4, 3]"
de2b3dfd7cc8ae19f5f5e41dde123c5d1b5a623876873cab6e17956777566134,885,vintage movies,5,15,3,"[5, 5, 5]"
a0d1aeccd77d591fa18c68a5aab4ab1cf3305da397badd9a80a108bdecd1acbf,428,vintage movies,4.666666667,14,3,"[5, 5, 4]"
a0d1aeccd77d591fa18c68a5aab4ab1cf3305da397badd9a80a108bdecd1acbf,82,vintage movies,4.333333333,13,3,"[5, 4, 4]"
a0d1aeccd77d591fa18c68a5aab4ab1cf3305da397badd9a80a108bdecd1acbf,126,vintage movies,5,15,3,"[5, 5, 5]"
de2b3dfd7cc8ae19f5f5e41dde123c5d1b5a623876873cab6e17956777566134,870,vintage movies,5,15,3,"[5, 5, 5]"
a0d1aeccd77d591fa18c68a5aab4ab1cf3305da397badd9a80a108bdecd1acbf,51,vintage movies,5,15,3,"[5, 5, 5]"
6d1f96cbddcf15db8f6c245bb86a8d0fcbe190eb8c1fb84f1b778fa7a6eb1b0d,47,vintage movies,4.666666667,14,3,"[5, 4, 5]"
3b7086b600763a0aa448429d6180cd42dae78867173e49b4dd92f8e87b124b58,997,vintage movies,3.333333333,10,3,"[3, 4, 3]"
6d1f96cbddcf15db8f6c245bb86a8d0fcbe190eb8c1fb84f1b778fa7a6eb1b0d,385,vintage movies,3,9,3,"[3, 3, 3]"
6d1f96cbddcf15db8f6c245bb86a8d0fcbe190eb8c1fb84f1b778fa7a6eb1b0d,259,vintage movies,4.666666667,14,3,"[4, 5, 5]"
6d1f96cbddcf15db8f6c245bb86a8d0fcbe190eb8c1fb84f1b778fa7a6eb1b0d,675,vintage movies,4.333333333,13,3,"[5, 4, 4]"
6d1f96cbddcf15db8f6c245bb86a8d0fcbe190eb8c1fb84f1b778fa7a6eb1b0d,631,vintage movies,2,6,3,"[2, 2, 2]"
6d1f96cbddcf15db8f6c245bb86a8d0fcbe190eb8c1fb84f1b778fa7a6eb1b0d,593,vintage movies,3,9,3,"[3, 3, 3]"
3b7086b600763a0aa448429d6180cd42dae78867173e49b4dd92f8e87b124b58,267,vintage movies,4.333333333,13,3,"[5, 3, 5]"
3b7086b600763a0aa448429d6180cd42dae78867173e49b4dd92f8e87b124b58,191,vintage movies,4,12,3,"[4, 3, 5]"
3b7086b600763a0aa448429d6180cd42dae78867173e49b4dd92f8e87b124b58,377,vintage movies,3.333333333,10,3,"[3, 2, 5]"
3b7086b600763a0aa448429d6180cd42dae78867173e49b4dd92f8e87b124b58,175,vintage movies,2,6,3,"[2, 2, 2]"
3b7086b600763a0aa448429d6180cd42dae78867173e49b4dd92f8e87b124b58,200,vintage movies,1.666666667,5,3,"[1, 2, 2]"
3b7086b600763a0aa448429d6180cd42dae78867173e49b4dd92f8e87b124b58,580,vintage movies,2.333333333,7,3,"[4, 1, 2]"
6d1f96cbddcf15db8f6c245bb86a8d0fcbe190eb8c1fb84f1b778fa7a6eb1b0d,576,vintage movies,3,9,3,"[3, 4, 2]"
6d1f96cbddcf15db8f6c245bb86a8d0fcbe190eb8c1fb84f1b778fa7a6eb1b0d,479,vintage movies,2.666666667,8,3,"[3, 2, 3]"
3b7086b600763a0aa448429d6180cd42dae78867173e49b4dd92f8e87b124b58,715,vintage movies,3.666666667,11,3,"[5, 1, 5]"
9d859582cc3cc8df6ec2215bfe6cf8f6a605eff7660d1874264897c6627aacb2,907,vintage movies,3,9,3,"[3, 3, 3]"
303b465c14502e687644242ab7103a6352ddc2357d82fc2ba648f7069eb373f7,543,vintage movies,4,12,3,"[4, 4, 4]"
9d859582cc3cc8df6ec2215bfe6cf8f6a605eff7660d1874264897c6627aacb2,620,vintage movies,3,9,3,"[3, 3, 3]"
9d859582cc3cc8df6ec2215bfe6cf8f6a605eff7660d1874264897c6627aacb2,202,vintage movies,3,9,3,"[3, 3, 3]"
303b465c14502e687644242ab7103a6352ddc2357d82fc2ba648f7069eb373f7,521,vintage movies,4,12,3,"[4, 4, 4]"
9d859582cc3cc8df6ec2215bfe6cf8f6a605eff7660d1874264897c6627aacb2,593,vintage movies,4,12,3,"[4, 4, 4]"
303b465c14502e687644242ab7103a6352ddc2357d82fc2ba648f7069eb373f7,597,vintage movies,4.333333333,13,3,"[4, 5, 4]"
9d859582cc3cc8df6ec2215bfe6cf8f6a605eff7660d1874264897c6627aacb2,497,vintage movies,5,15,3,"[5, 5, 5]"
303b465c14502e687644242ab7103a6352ddc2357d82fc2ba648f7069eb373f7,45,vintage movies,3.333333333,10,3,"[2, 3, 5]"
303b465c14502e687644242ab7103a6352ddc2357d82fc2ba648f7069eb373f7,612,vintage movies,3,9,3,"[3, 3, 3]"
303b465c14502e687644242ab7103a6352ddc2357d82fc2ba648f7069eb373f7,141,vintage movies,3.666666667,11,3,"[3, 5, 3]"
9d859582cc3cc8df6ec2215bfe6cf8f6a605eff7660d1874264897c6627aacb2,671,vintage movies,4,12,3,"[5, 3, 4]"
9d859582cc3cc8df6ec2215bfe6cf8f6a605eff7660d1874264897c6627aacb2,987,vintage movies,4.666666667,14,3,"[5, 5, 4]"
303b465c14502e687644242ab7103a6352ddc2357d82fc2ba648f7069eb373f7,481,vintage movies,3.666666667,11,3,"[1, 5, 5]"
9d859582cc3cc8df6ec2215bfe6cf8f6a605eff7660d1874264897c6627aacb2,514,vintage movies,4.666666667,14,3,"[5, 4, 5]"
303b465c14502e687644242ab7103a6352ddc2357d82fc2ba648f7069eb373f7,875,vintage movies,3.666666667,11,3,"[5, 5, 1]"
b4c8e354b40d6de83aa505382db211766736ab3de0f7545b959b0241c2fe0e1d,107,vintage movies,4.666666667,14,3,"[5, 5, 4]"
25e3ef82a4142c4a0584d5a096c06fa4de5485bdf7dea922fa7c85c55d7eea77,959,vintage movies,3,9,3,"[3, 3, 3]"
b4c8e354b40d6de83aa505382db211766736ab3de0f7545b959b0241c2fe0e1d,431,vintage movies,4.666666667,14,3,"[5, 4, 5]"
b4c8e354b40d6de83aa505382db211766736ab3de0f7545b959b0241c2fe0e1d,477,vintage movies,2,6,3,"[2, 2, 2]"
b4c8e354b40d6de83aa505382db211766736ab3de0f7545b959b0241c2fe0e1d,45,vintage movies,5,15,3,"[5, 5, 5]"
b4c8e354b40d6de83aa505382db211766736ab3de0f7545b959b0241c2fe0e1d,50,vintage movies,5,15,3,"[5, 5, 5]"
25e3ef82a4142c4a0584d5a096c06fa4de5485bdf7dea922fa7c85c55d7eea77,109,vintage movies,2.333333333,7,3,"[3, 2, 2]"
b4c8e354b40d6de83aa505382db211766736ab3de0f7545b959b0241c2fe0e1d,780,vintage movies,3.666666667,11,3,"[4, 4, 3]"
25e3ef82a4142c4a0584d5a096c06fa4de5485bdf7dea922fa7c85c55d7eea77,819,vintage movies,3.333333333,10,3,"[5, 3, 2]"
b4c8e354b40d6de83aa505382db211766736ab3de0f7545b959b0241c2fe0e1d,594,vintage movies,3.333333333,10,3,"[3, 2, 5]"
25e3ef82a4142c4a0584d5a096c06fa4de5485bdf7dea922fa7c85c55d7eea77,267,vintage movies,4.333333333,13,3,"[5, 4, 4]"
25e3ef82a4142c4a0584d5a096c06fa4de5485bdf7dea922fa7c85c55d7eea77,174,vintage movies,4,12,3,"[4, 5, 3]"
b4c8e354b40d6de83aa505382db211766736ab3de0f7545b959b0241c2fe0e1d,778,vintage movies,5,15,3,"[5, 5, 5]"
25e3ef82a4142c4a0584d5a096c06fa4de5485bdf7dea922fa7c85c55d7eea77,724,vintage movies,3.333333333,10,3,"[4, 3, 3]"
25e3ef82a4142c4a0584d5a096c06fa4de5485bdf7dea922fa7c85c55d7eea77,114,vintage movies,4,12,3,"[4, 4, 4]"
25e3ef82a4142c4a0584d5a096c06fa4de5485bdf7dea922fa7c85c55d7eea77,817,vintage movies,3.333333333,10,3,"[3, 2, 5]"
859291a42ab7257b3157918953c66482d77ff3079be45223cc00e04495cf5fe5,67,vintage movies,3.333333333,10,3,"[4, 3, 3]"
92787bf83b664141a6a22542cd5ff07d27f0e49283601abe299cd35c1f9c9b54,514,vintage movies,3.333333333,10,3,"[3, 3, 4]"
92787bf83b664141a6a22542cd5ff07d27f0e49283601abe299cd35c1f9c9b54,208,vintage movies,3,9,3,"[3, 3, 3]"
92787bf83b664141a6a22542cd5ff07d27f0e49283601abe299cd35c1f9c9b54,565,vintage movies,5,15,3,"[5, 5, 5]"
92787bf83b664141a6a22542cd5ff07d27f0e49283601abe299cd35c1f9c9b54,528,vintage movies,4,12,3,"[4, 4, 4]"
92787bf83b664141a6a22542cd5ff07d27f0e49283601abe299cd35c1f9c9b54,697,vintage movies,5,15,3,"[5, 5, 5]"
859291a42ab7257b3157918953c66482d77ff3079be45223cc00e04495cf5fe5,355,vintage movies,2.666666667,8,3,"[3, 3, 2]"
92787bf83b664141a6a22542cd5ff07d27f0e49283601abe299cd35c1f9c9b54,617,vintage movies,3.333333333,10,3,"[4, 3, 3]"
859291a42ab7257b3157918953c66482d77ff3079be45223cc00e04495cf5fe5,674,vintage movies,4,12,3,"[3, 4, 5]"
859291a42ab7257b3157918953c66482d77ff3079be45223cc00e04495cf5fe5,916,vintage movies,4.666666667,14,3,"[5, 5, 4]"
92787bf83b664141a6a22542cd5ff07d27f0e49283601abe299cd35c1f9c9b54,429,vintage movies,5,15,3,"[5, 5, 5]"
859291a42ab7257b3157918953c66482d77ff3079be45223cc00e04495cf5fe5,837,vintage movies,4.333333333,13,3,"[5, 5, 3]"
859291a42ab7257b3157918953c66482d77ff3079be45223cc00e04495cf5fe5,411,vintage movies,4.666666667,14,3,"[4, 5, 5]"
859291a42ab7257b3157918953c66482d77ff3079be45223cc00e04495cf5fe5,548,vintage movies,4,12,3,"[3, 4, 5]"
859291a42ab7257b3157918953c66482d77ff3079be45223cc00e04495cf5fe5,92,vintage movies,4.333333333,13,3,"[5, 4, 4]"
92787bf83b664141a6a22542cd5ff07d27f0e49283601abe299cd35c1f9c9b54,40,vintage movies,2.666666667,8,3,"[2, 4, 2]"
34dcb3eb32ce1a39c7e3dffca085858c53d6b6c711a16161223cb359e469ff18,618,vintage movies,3,9,3,"[3, 3, 3]"
34dcb3eb32ce1a39c7e3dffca085858c53d6b6c711a16161223cb359e469ff18,920,vintage movies,3,9,3,"[3, 3, 3]"
34dcb3eb32ce1a39c7e3dffca085858c53d6b6c711a16161223cb359e469ff18,986,vintage movies,5,15,3,"[5, 5, 5]"
e0d035e6f2240c08e2c305fa4abdb4e27036ae1fe527afe82b9aa054b7c1cd62,935,vintage movies,2.333333333,7,3,"[2, 3, 2]"
e0d035e6f2240c08e2c305fa4abdb4e27036ae1fe527afe82b9aa054b7c1cd62,146,vintage movies,3,9,3,"[3, 4, 2]"
e0d035e6f2240c08e2c305fa4abdb4e27036ae1fe527afe82b9aa054b7c1cd62,394,vintage movies,2.333333333,7,3,"[2, 4, 1]"
34dcb3eb32ce1a39c7e3dffca085858c53d6b6c711a16161223cb359e469ff18,178,vintage movies,4.333333333,13,3,"[4, 5, 4]"
34dcb3eb32ce1a39c7e3dffca085858c53d6b6c711a16161223cb359e469ff18,796,vintage movies,4,12,3,"[5, 4, 3]"
e0d035e6f2240c08e2c305fa4abdb4e27036ae1fe527afe82b9aa054b7c1cd62,381,vintage movies,2.666666667,8,3,"[2, 2, 4]"
34dcb3eb32ce1a39c7e3dffca085858c53d6b6c711a16161223cb359e469ff18,564,vintage movies,2.333333333,7,3,"[1, 5, 1]"
e0d035e6f2240c08e2c305fa4abdb4e27036ae1fe527afe82b9aa054b7c1cd62,291,vintage movies,2.666666667,8,3,"[4, 3, 1]"
e0d035e6f2240c08e2c305fa4abdb4e27036ae1fe527afe82b9aa054b7c1cd62,968,vintage movies,4,12,3,"[5, 2, 5]"
e0d035e6f2240c08e2c305fa4abdb4e27036ae1fe527afe82b9aa054b7c1cd62,25,vintage movies,3.666666667,11,3,"[1, 5, 5]"
34dcb3eb32ce1a39c7e3dffca085858c53d6b6c711a16161223cb359e469ff18,268,vintage movies,3,9,3,"[3, 5, 1]"
34dcb3eb32ce1a39c7e3dffca085858c53d6b6c711a16161223cb359e469ff18,50,vintage movies,2.666666667,8,3,"[5, 1, 2]"
e0d035e6f2240c08e2c305fa4abdb4e27036ae1fe527afe82b9aa054b7c1cd62,958,vintage movies,2.333333333,7,3,"[2, 2, 3]"
02e6756d56cbc14891effcfa01c4560e77a8a9c2a37ee415c4a504d406d52e0a,812,vintage movies,4.333333333,13,3,"[4, 4, 5]"
02e6756d56cbc14891effcfa01c4560e77a8a9c2a37ee415c4a504d406d52e0a,88,vintage movies,2,6,3,"[2, 2, 2]"
7e8631a473bd8768df70a30facfdf2310a8f7b971362540a6c2fd06df976cb9a,961,vintage movies,3.333333333,10,3,"[3, 3, 4]"
02e6756d56cbc14891effcfa01c4560e77a8a9c2a37ee415c4a504d406d52e0a,381,vintage movies,3,9,3,"[3, 3, 3]"
02e6756d56cbc14891effcfa01c4560e77a8a9c2a37ee415c4a504d406d52e0a,184,vintage movies,5,15,3,"[5, 5, 5]"
7e8631a473bd8768df70a30facfdf2310a8f7b971362540a6c2fd06df976cb9a,339,vintage movies,3.666666667,11,3,"[4, 3, 4]"
02e6756d56cbc14891effcfa01c4560e77a8a9c2a37ee415c4a504d406d52e0a,176,vintage movies,4,12,3,"[3, 4, 5]"
7e8631a473bd8768df70a30facfdf2310a8f7b971362540a6c2fd06df976cb9a,798,vintage movies,3,9,3,"[3, 3, 3]"
02e6756d56cbc14891effcfa01c4560e77a8a9c2a37ee415c4a504d406d52e0a,832,vintage movies,4,12,3,"[4, 4, 4]"
7e8631a473bd8768df70a30facfdf2310a8f7b971362540a6c2fd06df976cb9a,621,vintage movies,3.333333333,10,3,"[3, 4, 3]"
02e6756d56cbc14891effcfa01c4560e77a8a9c2a37ee415c4a504d406d52e0a,858,vintage movies,3.666666667,11,3,"[3, 4, 4]"
7e8631a473bd8768df70a30facfdf2310a8f7b971362540a6c2fd06df976cb9a,180,vintage movies,3,9,3,"[5, 2, 2]"
7e8631a473bd8768df70a30facfdf2310a8f7b971362540a6c2fd06df976cb9a,775,vintage movies,3.333333333,10,3,"[2, 3, 5]"
02e6756d56cbc14891effcfa01c4560e77a8a9c2a37ee415c4a504d406d52e0a,105,vintage movies,3.666666667,11,3,"[3, 4, 4]"
7e8631a473bd8768df70a30facfdf2310a8f7b971362540a6c2fd06df976cb9a,958,vintage movies,3.333333333,10,3,"[4, 3, 3]"
7e8631a473bd8768df70a30facfdf2310a8f7b971362540a6c2fd06df976cb9a,793,vintage movies,2,6,3,"[2, 2, 2]"
1bfb24a943c4e644cfee282b79975e58598e981333c8943035a2d785c661ed14,610,vintage movies,3.333333333,10,3,"[3, 3, 4]"
1bfb24a943c4e644cfee282b79975e58598e981333c8943035a2d785c661ed14,556,vintage movies,5,15,3,"[5, 5, 5]"
52b32c67333b30f798d1e0baaebb9de6189779f33c036807c9f4727c186bd0ce,769,vintage movies,2.333333333,7,3,"[2, 3, 2]"
1bfb24a943c4e644cfee282b79975e58598e981333c8943035a2d785c661ed14,712,vintage movies,4.333333333,13,3,"[4, 5, 4]"
52b32c67333b30f798d1e0baaebb9de6189779f33c036807c9f4727c186bd0ce,558,vintage movies,5,15,3,"[5, 5, 5]"
1bfb24a943c4e644cfee282b79975e58598e981333c8943035a2d785c661ed14,49,vintage movies,4,12,3,"[3, 4, 5]"
1bfb24a943c4e644cfee282b79975e58598e981333c8943035a2d785c661ed14,40,vintage movies,2,6,3,"[2, 2, 2]"
