query_id,query,ranking,labels,user_preferences,bootstrap_samples
2abeaf6036bb40f03bee7224241c8ec61f42ab3642399212b22f5f61425c6eaf,Looking for a mystery film,"[878, 932, 712, 934, 119, 306, 905, 739]","['REL', 'REL', 'REL', 'REL', 'REL', 'RNR', 'RNR', 'RNR']",short movies,3
8534a69bc89e3df2019c5b05761f246311118602e11c4e28fb7c1bd7821762cc,What's a good action movie?,"[840, 963, 224, 979, 2, 865, 377, 798]","['REL', 'REL', 'RNR', 'REL', 'REL', 'REL', 'RNR', 'RNR']",no preferences,3
8534a69bc89e3df2019c5b05761f246311118602e11c4e28fb7c1bd7821762cc,What's a good action movie?,"[865, 979, 840, 963, 2, 224, 798, 377]","['REL', 'REL', 'REL', 'REL', 'REL', 'RNR', 'RNR', 'RNR']",vintage movies,3
8534a69bc89e3df2019c5b05761f246311118602e11c4e28fb7c1bd7821762cc,What's a good action movie?,"[840, 979, 224, 865, 963, 2, 377, 798]","['REL', 'REL', 'RNR', 'REL', 'REL', 'REL', 'RNR', 'RNR']",short movies,3
8296cf41b502ccd23c9fbf0edeee65a7bfdf1609d1b41b126e0949dfdbf4485a,I feel like seeing something inspirational,"[32, 205, 159, 219, 760, 8, 623, 694]","['REL', 'REL', 'REL', 'RNR', 'RNR', 'REL', 'REL', 'RNR']",no preferences,3
8296cf41b502ccd23c9fbf0edeee65a7bfdf1609d1b41b126e0949dfdbf4485a,I feel like seeing something inspirational,"[32, 159, 694, 760, 205, 219, 623, 8]","['REL', 'REL', 'RNR', 'RNR', 'REL', 'RNR', 'REL', 'REL']",vintage movies,3
8296cf41b502ccd23c9fbf0edeee65a7bfdf1609d1b41b126e0949dfdbf4485a,I feel like seeing something inspirational,"[694, 219, 760, 205, 32, 159, 8, 623]","['RNR', 'RNR', 'RNR', 'REL', 'REL', 'REL', 'REL', 'REL']",short movies,3
355933c94deca060e26d03269c3b803c7f81ee2c75449d9d12ba2a62ed704948,How about a film set in the jungle?,"[992, 625, 566, 328, 758, 411, 834, 545]","['REL', 'REL', 'REL', 'REL', 'RNR', 'REL', 'RNR', 'RNR']",no preferences,3
355933c94deca060e26d03269c3b803c7f81ee2c75449d9d12ba2a62ed704948,How about a film set in the jungle?,"[992, 566, 545, 625, 411, 834, 328, 758]","['REL', 'REL', 'RNR', 'REL', 'REL', 'RNR', 'REL', 'RNR']",vintage movies,3
355933c94deca060e26d03269c3b803c7f81ee2c75449d9d12ba2a62ed704948,How about a film set in the jungle?,"[992, 758, 566, 625, 328, 834, 545, 411]","['REL', 'RNR', 'REL', 'REL', 'REL', 'RNR', 'RNR', 'REL']",short movies,3
b62e41a925b84d9695ae9545d5616ab27479bc3158b3bd92d3fe735611f012d6,Show me anything with Meg Ryan,"[975, 533, 190, 514, 907, 383, 781, 405]","['REL', 'REL', 'REL', 'REL', 'RNR', 'REL', 'RNR', 'RNR']",no preferences,3
b62e41a925b84d9695ae9545d5616ab27479bc3158b3bd92d3fe735611f012d6,Show me anything with Meg Ryan,"[975, 533, 190, 405, 383, 514, 907, 781]","['REL', 'REL', 'REL', 'RNR', 'REL', 'REL', 'RNR', 'RNR']",vintage movies,3
b62e41a925b84d9695ae9545d5616ab27479bc3158b3bd92d3fe735611f012d6,Show me anything with Meg Ryan,"[975, 533, 907, 514, 405, 781, 190, 383]","['REL', 'REL', 'RNR', 'REL', 'RNR', 'RNR', 'REL', 'REL']",short movies,3
1c741f5cfca3670db28af54e9367886eb49b28db30581c7d03928f6e7be4f568,Can you suggest a feel-good film?,"[786, 66, 360, 703, 801, 159, 248, 748]","['REL', 'RNR', 'REL', 'RNR', 'REL', 'REL', 'REL', 'RNR']",no preferences,3
1c741f5cfca3670db28af54e9367886eb49b28db30581c7d03928f6e7be4f568,Can you suggest a feel-good film?,"[703, 786, 801, 360, 159, 66, 248, 748]","['RNR', 'REL', 'REL', 'REL', 'REL', 'RNR', 'REL', 'RNR']",vintage movies,3
1c741f5cfca3670db28af54e9367886eb49b28db30581c7d03928f6e7be4f568,Can you suggest a feel-good film?,"[66, 248, 360, 786, 801, 159, 748, 703]","['RNR', 'REL', 'REL', 'REL', 'REL', 'REL', 'RNR', 'RNR']",short movies,3
f434553b9f0ad6539c40dec2edc37ae0bce5cfa8b0efbad8dec15a0db6e5cf4c,Give me a story about survival,"[943, 998, 535, 497, 716, 726, 117, 292]","['REL', 'REL', 'REL', 'REL', 'REL', 'RNR', 'RNR', 'RNR']",no preferences,3
f434553b9f0ad6539c40dec2edc37ae0bce5cfa8b0efbad8dec15a0db6e5cf4c,Give me a story about survival,"[998, 535, 716, 292, 497, 117, 943, 726]","['REL', 'REL', 'REL', 'RNR', 'REL', 'RNR', 'REL', 'RNR']",vintage movies,3
f434553b9f0ad6539c40dec2edc37ae0bce5cfa8b0efbad8dec15a0db6e5cf4c,Give me a story about survival,"[716, 998, 292, 943, 535, 117, 726, 497]","['REL', 'REL', 'RNR', 'REL', 'REL', 'RNR', 'RNR', 'REL']",short movies,3
7e9ff95c98beed88763397532f1bc2cd6f230c4d87dcbcce73f902631d74e16d,I want a film with a strong female lead,"[355, 196, 559, 547, 341, 748, 756, 989]","['REL', 'REL', 'REL', 'REL', 'REL', 'RNR', 'RNR', 'RNR']",no preferences,3
7e9ff95c98beed88763397532f1bc2cd6f230c4d87dcbcce73f902631d74e16d,I want a film with a strong female lead,"[559, 196, 547, 355, 989, 341, 748, 756]","['REL', 'REL', 'REL', 'REL', 'RNR', 'REL', 'RNR', 'RNR']",vintage movies,3
7e9ff95c98beed88763397532f1bc2cd6f230c4d87dcbcce73f902631d74e16d,I want a film with a strong female lead,"[559, 355, 547, 756, 196, 341, 748, 989]","['REL', 'REL', 'REL', 'RNR', 'REL', 'REL', 'RNR', 'RNR']",short movies,3
72ca79e7e4ce59b4e8a36c7df455527739115f187ae53e7f0a666d282293b25c,Looking for a franchise film,"[596, 126, 74, 543, 655, 99, 307, 566]","['RNR', 'REL', 'REL', 'REL', 'REL', 'RNR', 'RNR', 'REL']",no preferences,3
72ca79e7e4ce59b4e8a36c7df455527739115f187ae53e7f0a666d282293b25c,Looking for a franchise film,"[566, 126, 74, 543, 307, 655, 99, 596]","['REL', 'REL', 'REL', 'REL', 'RNR', 'REL', 'RNR', 'RNR']",vintage movies,3
72ca79e7e4ce59b4e8a36c7df455527739115f187ae53e7f0a666d282293b25c,Looking for a franchise film,"[596, 566, 655, 99, 307, 74, 543, 126]","['RNR', 'REL', 'REL', 'RNR', 'RNR', 'REL', 'REL', 'REL']",short movies,3
fba1384b2c8841a7ecf818d4670bfd63c712171769c80a8ba8c53a48d2e00739,Find something with Meryl Streep,"[347, 563, 547, 265, 52, 533, 954, 75]","['REL', 'REL', 'REL', 'RNR', 'REL', 'REL', 'RNR', 'RNR']",no preferences,3
fba1384b2c8841a7ecf818d4670bfd63c712171769c80a8ba8c53a48d2e00739,Find something with Meryl Streep,"[547, 563, 533, 52, 265, 347, 75, 954]","['REL', 'REL', 'REL', 'REL', 'RNR', 'REL', 'RNR', 'RNR']",vintage movies,3
fba1384b2c8841a7ecf818d4670bfd63c712171769c80a8ba8c53a48d2e00739,Find something with Meryl Streep,"[954, 52, 563, 547, 533, 75, 265, 347]","['RNR', 'REL', 'REL', 'REL', 'REL', 'RNR', 'RNR', 'REL']",short movies,3
42e0cb1aa07fa7a778a1ffcde89e828adc78de646412d3c308d3392e05704327,A narrative with a supernatural element,"[25, 628, 552, 204, 712, 381, 319, 297]","['RNR', 'RNR', 'REL', 'REL', 'REL', 'RNR', 'REL', 'REL']",no preferences,3
42e0cb1aa07fa7a778a1ffcde89e828adc78de646412d3c308d3392e05704327,A narrative with a supernatural element,"[552, 712, 319, 297, 25, 628, 204, 381]","['REL', 'REL', 'REL', 'REL', 'RNR', 'RNR', 'REL', 'RNR']",vintage movies,3
42e0cb1aa07fa7a778a1ffcde89e828adc78de646412d3c308d3392e05704327,A narrative with a supernatural element,"[297, 319, 712, 204, 381, 552, 25, 628]","['REL', 'REL', 'REL', 'REL', 'RNR', 'REL', 'RNR', 'RNR']",short movies,3
74f5ab4d8c6d18615a4f045989ceee1dd362fe2c2ad19905d9a8d29b1efc4f77,Any thief movies?,"[8, 412, 708, 96, 789, 673, 454, 618]","['REL', 'REL', 'REL', 'REL', 'REL', 'RNR', 'RNR', 'RNR']",no preferences,3
74f5ab4d8c6d18615a4f045989ceee1dd362fe2c2ad19905d9a8d29b1efc4f77,Any thief movies?,"[708, 412, 96, 454, 8, 673, 789, 618]","['REL', 'REL', 'REL', 'RNR', 'REL', 'RNR', 'REL', 'RNR']",vintage movies,3
74f5ab4d8c6d18615a4f045989ceee1dd362fe2c2ad19905d9a8d29b1efc4f77,Any thief movies?,"[708, 96, 8, 789, 673, 412, 454, 618]","['REL', 'REL', 'REL', 'REL', 'RNR', 'REL', 'RNR', 'RNR']",short movies,3
32d596eb9e5a9dca8f35e8fd62141e7eba1cc51b9f10f9a15953c648f1e6a5ba,Can I get a romantic drama suggestion?,"[533, 547, 631, 483, 637, 523, 479, 8]","['REL', 'REL', 'REL', 'REL', 'REL', 'RNR', 'RNR', 'RNR']",vintage movies,3
32d596eb9e5a9dca8f35e8fd62141e7eba1cc51b9f10f9a15953c648f1e6a5ba,Can I get a romantic drama suggestion?,"[533, 631, 637, 547, 483, 8, 523, 479]","['REL', 'REL', 'REL', 'REL', 'REL', 'RNR', 'RNR', 'RNR']",short movies,3
d1e597bf7a3511cd72a0d67652e1c8e16d9a0e8eede0063df9157a7fd3dcf58b,An arthouse film recommendation,"[597, 432, 45, 972, 574, 867, 932, 230]","['REL', 'REL', 'REL', 'REL', 'RNR', 'RNR', 'REL', 'RNR']",no preferences,3
d1e597bf7a3511cd72a0d67652e1c8e16d9a0e8eede0063df9157a7fd3dcf58b,An arthouse film recommendation,"[45, 432, 597, 972, 867, 574, 932, 230]","['REL', 'REL', 'REL', 'REL', 'RNR', 'RNR', 'REL', 'RNR']",vintage movies,3
d1e597bf7a3511cd72a0d67652e1c8e16d9a0e8eede0063df9157a7fd3dcf58b,An arthouse film recommendation,"[867, 574, 972, 230, 932, 597, 45, 432]","['RNR', 'RNR', 'REL', 'RNR', 'REL', 'REL', 'REL', 'REL']",short movies,3
7f844104d07c471868197fd138bf919732c0eea7b1f0b53590e854ab871e1517,Looking for films with a literary adaptation,"[789, 780, 130, 122, 204, 597, 565, 584]","['REL', 'REL', 'RNR', 'REL', 'REL', 'REL', 'RNR', 'RNR']",no preferences,3
7f844104d07c471868197fd138bf919732c0eea7b1f0b53590e854ab871e1517,Looking for films with a literary adaptation,"[122, 565, 789, 780, 204, 584, 597, 130]","['REL', 'RNR', 'REL', 'REL', 'REL', 'RNR', 'REL', 'RNR']",vintage movies,3
7f844104d07c471868197fd138bf919732c0eea7b1f0b53590e854ab871e1517,Looking for films with a literary adaptation,"[122, 789, 780, 565, 204, 597, 584, 130]","['REL', 'REL', 'REL', 'RNR', 'REL', 'REL', 'RNR', 'RNR']",short movies,3
dee3d018053b3f942ad7d6a198f03002e548d2a6779442ddc8d6fd5c7e9caf00,Show me a quirky comedy,"[681, 972, 828, 855, 760, 840, 942, 958]","['REL', 'REL', 'RNR', 'REL', 'REL', 'RNR', 'RNR', 'REL']",no preferences,3
dee3d018053b3f942ad7d6a198f03002e548d2a6779442ddc8d6fd5c7e9caf00,Show me a quirky comedy,"[855, 972, 681, 828, 760, 942, 958, 840]","['REL', 'REL', 'REL', 'RNR', 'REL', 'RNR', 'REL', 'RNR']",vintage movies,3
bf92c2afb65a9fdf452fe1f3ef6fc1b2dd8300cfce73a45759db00f0c2b83434,Give me an animated feature with animals,"[330, 756, 875, 228, 799, 323, 87, 925]","['REL', 'REL', 'REL', 'REL', 'RNR', 'REL', 'RNR', 'RNR']",no preferences,3
bf92c2afb65a9fdf452fe1f3ef6fc1b2dd8300cfce73a45759db00f0c2b83434,Give me an animated feature with animals,"[756, 330, 228, 799, 875, 925, 323, 87]","['REL', 'REL', 'REL', 'RNR', 'REL', 'RNR', 'REL', 'RNR']",short movies,3
fcc634a4cf00818f270b1144195426521022716f55572f76701baeb4c15de17f,Any old-school western I should see?,"[543, 167, 295, 774, 232, 588, 428, 109]","['REL', 'REL', 'REL', 'REL', 'REL', 'RNR', 'RNR', 'RNR']",no preferences,3
fcc634a4cf00818f270b1144195426521022716f55572f76701baeb4c15de17f,Any old-school western I should see?,"[295, 543, 167, 588, 774, 428, 232, 109]","['REL', 'REL', 'REL', 'RNR', 'REL', 'RNR', 'REL', 'RNR']",vintage movies,3
fcc634a4cf00818f270b1144195426521022716f55572f76701baeb4c15de17f,Any old-school western I should see?,"[167, 295, 543, 774, 232, 109, 428, 588]","['REL', 'REL', 'REL', 'REL', 'REL', 'RNR', 'RNR', 'RNR']",short movies,3
a653ef5615c5b45f467023ee3865dfe7acf714c85638df53c2b819d458478620,Something with an unusual plot twist,"[450, 714, 497, 119, 988, 107, 192, 523]","['REL', 'REL', 'REL', 'REL', 'REL', 'RNR', 'RNR', 'RNR']",no preferences,3
a653ef5615c5b45f467023ee3865dfe7acf714c85638df53c2b819d458478620,Something with an unusual plot twist,"[192, 714, 450, 119, 988, 497, 107, 523]","['RNR', 'REL', 'REL', 'REL', 'REL', 'REL', 'RNR', 'RNR']",vintage movies,3
a653ef5615c5b45f467023ee3865dfe7acf714c85638df53c2b819d458478620,Something with an unusual plot twist,"[450, 714, 192, 119, 497, 988, 523, 107]","['REL', 'REL', 'RNR', 'REL', 'REL', 'REL', 'RNR', 'RNR']",short movies,3
47cb0785de044cf99a9aa7e29a260895956eb0fd7060c6165de7b8053ea0aec4,Find a historical romance,"[631, 314, 652, 547, 873, 483, 203, 303]","['REL', 'REL', 'RNR', 'REL', 'REL', 'REL', 'RNR', 'RNR']",no preferences,3
47cb0785de044cf99a9aa7e29a260895956eb0fd7060c6165de7b8053ea0aec4,Find a historical romance,"[314, 873, 631, 547, 652, 303, 483, 203]","['REL', 'REL', 'REL', 'REL', 'RNR', 'RNR', 'REL', 'RNR']",vintage movies,3
9c72a07690d70f2c6cf8c323af2fb2b0209b365b9c849d61275d7f3363e6877b,Can I have a slice-of-life film suggestion?,"[491, 643, 825, 817, 934, 377, 204, 918]","['REL', 'REL', 'RNR', 'REL', 'RNR', 'REL', 'REL', 'RNR']",no preferences,3
9c72a07690d70f2c6cf8c323af2fb2b0209b365b9c849d61275d7f3363e6877b,Can I have a slice-of-life film suggestion?,"[817, 491, 825, 643, 204, 934, 377, 918]","['REL', 'REL', 'RNR', 'REL', 'REL', 'RNR', 'REL', 'RNR']",vintage movies,3
9c72a07690d70f2c6cf8c323af2fb2b0209b365b9c849d61275d7f3363e6877b,Can I have a slice-of-life film suggestion?,"[643, 918, 204, 377, 825, 817, 491, 934]","['REL', 'RNR', 'REL', 'REL', 'RNR', 'REL', 'REL', 'RNR']",short movies,3
09c1a99240deb632c57820467ae6f70236a5743763675789fc5a6c591203e5b9,Any ensemble cast movies to check out?,"[683, 803, 547, 376, 559, 543, 886, 431]","['REL', 'REL', 'REL', 'RNR', 'REL', 'REL', 'RNR', 'RNR']",no preferences,3
09c1a99240deb632c57820467ae6f70236a5743763675789fc5a6c591203e5b9,Any ensemble cast movies to check out?,"[683, 803, 886, 431, 559, 547, 376, 543]","['REL', 'REL', 'RNR', 'RNR', 'REL', 'REL', 'RNR', 'REL']",short movies,3
4d65c6f1711f0e93967e182a103a9e489c90191254f385680b24c563bfe7c3ee,What about a film steeped in mythology?,"[497, 85, 176, 875, 681, 731, 728, 319]","['REL', 'REL', 'REL', 'REL', 'RNR', 'RNR', 'RNR', 'REL']",no preferences,3
4d65c6f1711f0e93967e182a103a9e489c90191254f385680b24c563bfe7c3ee,What about a film steeped in mythology?,"[875, 319, 85, 497, 176, 681, 728, 731]","['REL', 'REL', 'REL', 'REL', 'REL', 'RNR', 'RNR', 'RNR']",vintage movies,3
4d65c6f1711f0e93967e182a103a9e489c90191254f385680b24c563bfe7c3ee,What about a film steeped in mythology?,"[85, 728, 497, 681, 319, 731, 875, 176]","['REL', 'RNR', 'REL', 'RNR', 'REL', 'RNR', 'REL', 'REL']",short movies,3
1f32c7ef6d3aec8f9e44a1fd2dab30579a2b660e0ae59954a6d42834a6df924d, I'd like a revenge story.,"[241, 602, 903, 412, 708, 620, 752, 317]","['REL', 'REL', 'RNR', 'REL', 'REL', 'REL', 'RNR', 'RNR']",no preferences,3
1f32c7ef6d3aec8f9e44a1fd2dab30579a2b660e0ae59954a6d42834a6df924d, I'd like a revenge story.,"[317, 412, 708, 241, 602, 620, 903, 752]","['RNR', 'REL', 'REL', 'REL', 'REL', 'REL', 'RNR', 'RNR']",vintage movies,3
1f32c7ef6d3aec8f9e44a1fd2dab30579a2b660e0ae59954a6d42834a6df924d, I'd like a revenge story.,"[708, 241, 620, 602, 752, 903, 317, 412]","['REL', 'REL', 'REL', 'REL', 'RNR', 'RNR', 'RNR', 'REL']",short movies,3
46a4f7fcd0e99040344c6891d8bfb8701ed17092939bd4ecc38d24386510d25b,I need a classic thriller,"[119, 450, 999, 559, 171, 326, 944, 730]","['REL', 'REL', 'REL', 'REL', 'REL', 'RNR', 'RNR', 'RNR']",no preferences,3
46a4f7fcd0e99040344c6891d8bfb8701ed17092939bd4ecc38d24386510d25b,I need a classic thriller,"[450, 999, 559, 119, 171, 730, 944, 326]","['REL', 'REL', 'REL', 'REL', 'REL', 'RNR', 'RNR', 'RNR']",short movies,3
7cc4b59cccdee7794922357542fa11554e4852a6661257d16f35486f7ddba94a,Show me something romantic,"[637, 631, 483, 547, 311, 785, 698, 216]","['REL', 'REL', 'REL', 'REL', 'REL', 'RNR', 'RNR', 'RNR']",no preferences,3
7cc4b59cccdee7794922357542fa11554e4852a6661257d16f35486f7ddba94a,Show me something romantic,"[311, 547, 483, 631, 637, 785, 698, 216]","['REL', 'REL', 'REL', 'REL', 'REL', 'RNR', 'RNR', 'RNR']",vintage movies,3
7cc4b59cccdee7794922357542fa11554e4852a6661257d16f35486f7ddba94a,Show me something romantic,"[311, 547, 698, 483, 631, 637, 785, 216]","['REL', 'REL', 'RNR', 'REL', 'REL', 'REL', 'RNR', 'RNR']",short movies,3
429a4452b4015d729eb37d32fd90caae51982b3bdcd3c3ffb078d2e884ef28a5,Films with clever twists,"[450, 119, 999, 714, 6, 643, 734, 432]","['REL', 'REL', 'REL', 'REL', 'RNR', 'RNR', 'RNR', 'REL']",no preferences,3
429a4452b4015d729eb37d32fd90caae51982b3bdcd3c3ffb078d2e884ef28a5,Films with clever twists,"[119, 714, 450, 999, 432, 6, 643, 734]","['REL', 'REL', 'REL', 'REL', 'REL', 'RNR', 'RNR', 'RNR']",vintage movies,3
429a4452b4015d729eb37d32fd90caae51982b3bdcd3c3ffb078d2e884ef28a5,Films with clever twists,"[999, 450, 714, 643, 119, 432, 6, 734]","['REL', 'REL', 'REL', 'RNR', 'REL', 'REL', 'RNR', 'RNR']",short movies,3
48b03ed3cf8a5b6833684b8928187e19c3bcfe12c3eaa679dcba0ba946b561fb,I feel like seeing a fantasy,"[875, 623, 618, 593, 835, 8, 427, 224]","['REL', 'REL', 'REL', 'REL', 'RNR', 'REL', 'RNR', 'RNR']",no preferences,3
48b03ed3cf8a5b6833684b8928187e19c3bcfe12c3eaa679dcba0ba946b561fb,I feel like seeing a fantasy,"[875, 835, 593, 618, 623, 8, 427, 224]","['REL', 'RNR', 'REL', 'REL', 'REL', 'REL', 'RNR', 'RNR']",vintage movies,3
48b03ed3cf8a5b6833684b8928187e19c3bcfe12c3eaa679dcba0ba946b561fb,I feel like seeing a fantasy,"[835, 593, 875, 623, 618, 224, 427, 8]","['RNR', 'REL', 'REL', 'REL', 'REL', 'RNR', 'RNR', 'REL']",short movies,3
fe1c4f0ca83c131cab7bad8d48365c1f927491c75430a072d0737eaf8dee8cba,Are there any movies set in space?,"[745, 21, 114, 746, 686, 445, 918, 705]","['REL', 'REL', 'REL', 'REL', 'REL', 'RNR', 'RNR', 'RNR']",no preferences,3
fe1c4f0ca83c131cab7bad8d48365c1f927491c75430a072d0737eaf8dee8cba,Are there any movies set in space?,"[114, 686, 21, 745, 705, 746, 445, 918]","['REL', 'REL', 'REL', 'REL', 'RNR', 'REL', 'RNR', 'RNR']",vintage movies,3
fe1c4f0ca83c131cab7bad8d48365c1f927491c75430a072d0737eaf8dee8cba,Are there any movies set in space?,"[745, 918, 746, 21, 114, 686, 445, 705]","['REL', 'RNR', 'REL', 'REL', 'REL', 'REL', 'RNR', 'RNR']",short movies,3
25d96650a3a5f8687552f294f385ee454c03963afab16b83907c07b0904dd6a1,Give me a musical,"[565, 617, 697, 429, 478, 514, 869, 336]","['REL', 'REL', 'REL', 'REL', 'RNR', 'REL', 'RNR', 'RNR']",no preferences,3
25d96650a3a5f8687552f294f385ee454c03963afab16b83907c07b0904dd6a1,Give me a musical,"[429, 565, 697, 617, 514, 336, 478, 869]","['REL', 'REL', 'REL', 'REL', 'REL', 'RNR', 'RNR', 'RNR']",vintage movies,3
25d96650a3a5f8687552f294f385ee454c03963afab16b83907c07b0904dd6a1,Give me a musical,"[617, 565, 869, 336, 697, 478, 514, 429]","['REL', 'REL', 'RNR', 'RNR', 'REL', 'RNR', 'REL', 'REL']",short movies,3
14f9f429abc34f1238a262f522498b6446470f7d95d8199d0dfbd743c7cf5be9,Something with strong female leads,"[355, 199, 885, 21, 547, 341, 609, 269]","['REL', 'REL', 'REL', 'RNR', 'REL', 'REL', 'RNR', 'RNR']",no preferences,3
14f9f429abc34f1238a262f522498b6446470f7d95d8199d0dfbd743c7cf5be9,Something with strong female leads,"[547, 885, 355, 199, 269, 341, 21, 609]","['REL', 'REL', 'REL', 'REL', 'RNR', 'REL', 'RNR', 'RNR']",vintage movies,3
14f9f429abc34f1238a262f522498b6446470f7d95d8199d0dfbd743c7cf5be9,Something with strong female leads,"[355, 547, 885, 199, 341, 21, 269, 609]","['REL', 'REL', 'REL', 'REL', 'REL', 'RNR', 'RNR', 'RNR']",short movies,3
3b0f6aa884c0a55feefbc6ad8a5196b74e9b3097f42f6b2cae418d23bf49f45b,Can I watch anything with a unique storytelling style?,"[497, 204, 331, 319, 968, 361, 164, 228]","['REL', 'REL', 'RNR', 'REL', 'RNR', 'REL', 'RNR', 'REL']",no preferences,3
3b0f6aa884c0a55feefbc6ad8a5196b74e9b3097f42f6b2cae418d23bf49f45b,Can I watch anything with a unique storytelling style?,"[319, 497, 204, 968, 164, 331, 228, 361]","['REL', 'REL', 'REL', 'RNR', 'RNR', 'RNR', 'REL', 'REL']",vintage movies,3
3b0f6aa884c0a55feefbc6ad8a5196b74e9b3097f42f6b2cae418d23bf49f45b,Can I watch anything with a unique storytelling style?,"[228, 319, 204, 497, 361, 968, 331, 164]","['REL', 'REL', 'REL', 'REL', 'REL', 'RNR', 'RNR', 'RNR']",short movies,3
060cdbb2c1c017c1ed2e089bb320adef054348915709190b3f58c4665362c538,Reveal films based on books,"[920, 947, 210, 340, 655, 734, 724, 155]","['REL', 'REL', 'REL', 'RNR', 'REL', 'RNR', 'REL', 'RNR']",no preferences,3
060cdbb2c1c017c1ed2e089bb320adef054348915709190b3f58c4665362c538,Reveal films based on books,"[920, 947, 210, 734, 340, 655, 724, 155]","['REL', 'REL', 'REL', 'RNR', 'RNR', 'REL', 'REL', 'RNR']",vintage movies,3
060cdbb2c1c017c1ed2e089bb320adef054348915709190b3f58c4665362c538,Reveal films based on books,"[920, 724, 947, 210, 655, 155, 340, 734]","['REL', 'REL', 'REL', 'REL', 'REL', 'RNR', 'RNR', 'RNR']",short movies,3
864cf70df3e641fd724597590d3e6bd2adfbacef37432cc8b3cc49ef2712ad37,Show me an animated movie,"[756, 976, 875, 394, 647, 377, 89, 379]","['REL', 'REL', 'REL', 'REL', 'RNR', 'REL', 'RNR', 'RNR']",no preferences,3
864cf70df3e641fd724597590d3e6bd2adfbacef37432cc8b3cc49ef2712ad37,Show me an animated movie,"[976, 394, 756, 875, 647, 89, 377, 379]","['REL', 'REL', 'REL', 'REL', 'RNR', 'RNR', 'REL', 'RNR']",short movies,3
ff407b97cde149b7a164d7e7ec8d5650fe83b99129dea3bec1f3a1091c81fb77,Looking for a poignant drama,"[620, 785, 176, 249, 812, 450, 319, 487]","['REL', 'REL', 'REL', 'RNR', 'REL', 'RNR', 'REL', 'RNR']",no preferences,3
ff407b97cde149b7a164d7e7ec8d5650fe83b99129dea3bec1f3a1091c81fb77,Looking for a poignant drama,"[450, 487, 785, 620, 319, 812, 176, 249]","['RNR', 'RNR', 'REL', 'REL', 'REL', 'REL', 'REL', 'RNR']",short movies,3
98bfba35c15cbefb5e78b0bb5fe04ae59766ca89e071a08eb508224c5bb14166,Do you have any feel-good films?,"[360, 801, 294, 248, 159, 432, 812, 223]","['REL', 'REL', 'RNR', 'REL', 'REL', 'REL', 'RNR', 'RNR']",no preferences,3
98bfba35c15cbefb5e78b0bb5fe04ae59766ca89e071a08eb508224c5bb14166,Do you have any feel-good films?,"[432, 294, 801, 159, 360, 248, 812, 223]","['REL', 'RNR', 'REL', 'REL', 'REL', 'REL', 'RNR', 'RNR']",vintage movies,3
98bfba35c15cbefb5e78b0bb5fe04ae59766ca89e071a08eb508224c5bb14166,Do you have any feel-good films?,"[294, 360, 801, 248, 432, 159, 223, 812]","['RNR', 'REL', 'REL', 'REL', 'REL', 'REL', 'RNR', 'RNR']",short movies,3
badcdad20db661413916438e08038a278ea693b59b523060ae0b61c396696d27,I want to see a sci-fi adventure,"[21, 807, 329, 677, 623, 58, 162, 678]","['REL', 'REL', 'REL', 'REL', 'REL', 'RNR', 'RNR', 'RNR']",no preferences,3
badcdad20db661413916438e08038a278ea693b59b523060ae0b61c396696d27,I want to see a sci-fi adventure,"[677, 807, 21, 329, 623, 678, 162, 58]","['REL', 'REL', 'REL', 'REL', 'REL', 'RNR', 'RNR', 'RNR']",vintage movies,3
badcdad20db661413916438e08038a278ea693b59b523060ae0b61c396696d27,I want to see a sci-fi adventure,"[678, 21, 329, 807, 58, 677, 623, 162]","['RNR', 'REL', 'REL', 'REL', 'RNR', 'REL', 'REL', 'RNR']",short movies,3
9aa5a6f9e98125bf2715fb38f72336ea8ba9f1f70c67ea2a0756c0db943eedc3,Suggest a movie with a surprise ending,"[248, 210, 79, 932, 922, 646, 375, 51]","['REL', 'REL', 'REL', 'REL', 'REL', 'RNR', 'RNR', 'RNR']",no preferences,3
9aa5a6f9e98125bf2715fb38f72336ea8ba9f1f70c67ea2a0756c0db943eedc3,Suggest a movie with a surprise ending,"[51, 79, 248, 210, 922, 375, 932, 646]","['RNR', 'REL', 'REL', 'REL', 'REL', 'RNR', 'REL', 'RNR']",vintage movies,3
9aa5a6f9e98125bf2715fb38f72336ea8ba9f1f70c67ea2a0756c0db943eedc3,Suggest a movie with a surprise ending,"[51, 932, 248, 375, 79, 922, 646, 210]","['RNR', 'REL', 'REL', 'RNR', 'REL', 'REL', 'RNR', 'REL']",short movies,3
2d5d12ffd756e3b386a0d492378b158f1179437b4186c866b7d9ca2d7ef9f768,Show films with a magical theme,"[976, 401, 717, 399, 406, 150, 875, 483]","['REL', 'REL', 'RNR', 'REL', 'RNR', 'REL', 'REL', 'RNR']",short movies,3
cce09aa7a680fae9db17434722b0aad6b8e4dc7ac0f4dd0f10a56fd14f30f88c,Give me something with a road trip,"[798, 978, 851, 223, 621, 961, 594, 248]","['REL', 'REL', 'RNR', 'REL', 'REL', 'REL', 'RNR', 'RNR']",no preferences,3
cce09aa7a680fae9db17434722b0aad6b8e4dc7ac0f4dd0f10a56fd14f30f88c,Give me something with a road trip,"[851, 978, 798, 961, 223, 248, 621, 594]","['RNR', 'REL', 'REL', 'REL', 'REL', 'RNR', 'REL', 'RNR']",vintage movies,3
